"Name","aug.run_delete_w_exclusions","aug.run_random_delete","aug.run_random_duplicate","aug.run_random_insert_conj","aug.run_tam_update","eval/loss (Max)","stage (Max)","test/BLEU (Max)","test/chrF (Max)","test/loss (Max)","test/model_preparation_time (Max)","test/runtime (Max)","test/samples_per_second (Max)","test/steps_per_second (Max)","test_BLEU (Max)","test_chrF (Max)","test_loss (Max)","test_model_preparation_time (Max)","test_runtime (Max)","test_samples_per_second (Max)","test_steps_per_second (Max)","train/loss (Max)","eval/loss (Min)","stage (Min)","test/BLEU (Min)","test/chrF (Min)","test/loss (Min)","test/model_preparation_time (Min)","test/runtime (Min)","test/samples_per_second (Min)","test/steps_per_second (Min)","test_BLEU (Min)","test_chrF (Min)","test_loss (Min)","test_model_preparation_time (Min)","test_runtime (Min)","test_samples_per_second (Min)","test_steps_per_second (Min)","train/loss (Min)","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","direction","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","epochs","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","random-seed","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","reset_optimizer_between_stages","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","training_schedule","training_size","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","eval/loss","stage","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/loss","Tags"
"golden-night-450","true","false","false","true","false","5.510100269317627","1","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","4.282137870788574","1.7827229102452595","0","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","0.0004771966196130961","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_14-33-29_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","50","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T21:08:29.000Z","","1598","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T21:35:07.000Z","bgpu-curc2.rc.int.colorado.edu","","4e7qzq4s","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T21:35:07.000Z","","5.270458475748698","1","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","0.2853815402280913","14.821978239541156","5.3233962059021","0.0048","70.593","15.072","1.884","0.0007363209733739495",""
"breezy-totem-449","true","false","false","true","false","5.354891300201416","1","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","4.143404960632324","1.6843582153320311","0","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","0.0005886756698600948","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_14-06-19_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","50","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T20:40:08.000Z","","1690","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T21:08:18.000Z","bgpu-curc2.rc.int.colorado.edu","","apea9r8k","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T21:08:18.000Z","","5.239373111724854","1","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","0.19321308933426273","15.321537429957695","5.47084903717041","0.0049","88.9108","11.967","1.496","0.0008563449955545366",""
"efficient-dust-448","true","false","false","true","false","5.380661551157633","1","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","4.0041937828063965","1.641994794209798","0","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","0.0005782849329989403","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_13-37-56_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","50","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T20:12:36.000Z","","1632","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T20:39:48.000Z","bgpu-curc2.rc.int.colorado.edu","","z91d29ef","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T20:39:48.000Z","","5.342729886372884","1","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","0.5573528143705883","15.935361944536774","5.097685813903809","0.0049","80.8481","13.16","1.645","0.001842204947024584",""
"twilight-blaze-447","true","false","false","false","false","1.5452698945999146","1","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","5.354078531265259","0.6628478050231934","0","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","0.7522875228961865","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_13-10-41_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T20:00:18.000Z","","727","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T20:12:25.000Z","bgpu-curc2.rc.int.colorado.edu","","pwyah1sc","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T20:12:25.000Z","","0.6628478050231934","1","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","12.037671606009466","37.7915035194152","0.6512439250946045","0.0049","72.8815","14.599","1.825","0.7536753751337528",""
"elated-sound-446","true","false","false","false","false","1.5006596565246582","1","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","5.317591667175293","0.6442247668902079","0","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","0.7397394776344299","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_12-58-27_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T19:48:06.000Z","","722","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T20:00:08.000Z","bgpu-curc2.rc.int.colorado.edu","","sungwy68","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T20:00:08.000Z","","0.6442247668902079","1","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","10.844898572425429","37.083624092377946","0.6628358364105225","0.0048","72.9585","14.584","1.823","0.7535429899063375",""
"crisp-smoke-445","true","false","false","false","false","1.549277178446452","1","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","4.91502571105957","0.6405567367871602","0","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","0.7574948161206347","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_12-46-17_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T19:35:53.000Z","","723","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T19:47:56.000Z","bgpu-curc2.rc.int.colorado.edu","","ufnglqcw","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T19:47:56.000Z","","0.6405567367871602","1","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","11.681992022929466","37.54837607383366","0.6644182801246643","0.0049","69.9896","15.202","1.9","0.7575825850168864",""
"dashing-vortex-444","true","false","false","false","false","1.8071880261103312","1","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","4.8872020721435545","0.7018454313278198","0","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","0.683804738521576","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_12-34-03_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T19:23:24.000Z","","733","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T19:35:37.000Z","bgpu-curc2.rc.int.colorado.edu","","nlbizrrk","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T19:35:37.000Z","","0.7018454313278198","1","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","12.302131699349092","37.57923504564202","0.6852444410324097","0.0049","66.549","15.988","1.999","0.6847494652396754",""
"dauntless-field-443","true","false","false","false","false","1.992090654373169","1","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","5.5506274700164795","0.6656775116920471","0","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","0.617021381855011","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_12-21-28_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T19:10:47.000Z","","745","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T19:23:12.000Z","bgpu-curc2.rc.int.colorado.edu","","u1kf4kdj","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T19:23:12.000Z","","0.6656775116920471","1","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","12.36146429311012","38.21428708024343","0.6814337968826294","0.0048","72.4498","14.686","1.836","0.6898145748857867",""
"still-waterfall-442","true","false","false","false","false","1.6023205359776815","1","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","5.624140739440918","0.6580217123031616","0","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","0.7017549771182942","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_12-08-15_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T18:57:40.000Z","","776","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T19:10:36.000Z","bgpu-curc2.rc.int.colorado.edu","","ejamplme","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T19:10:36.000Z","","0.6580217123031616","1","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","12.28334800441228","37.993394833732495","0.6794710159301758","0.0048","94.4445","11.266","1.408","0.7022513402135748",""
"gallant-bird-441","true","false","false","false","false","3.000096241633097","1","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","5.048228740692139","0.9611347794532776","0","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","0.2559465765953064","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov10_11-56-03_bgpu-curc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","2024-11-10T18:43:28.000Z","","841","https://github.com/lecs-lab/augmorph/tree/93fdb6d4599cbcb36cac203a4df40df6ebc08ff6","","2024-11-10T18:57:29.000Z","bgpu-curc2.rc.int.colorado.edu","","004bpd61","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-10T18:57:29.000Z","","1.259646677970886","1","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","8.682715671317926","30.95334154515078","1.2321081161499023","0.0048","61.0583","17.426","2.178","0.34058923380715506",""
