"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","aug_run_delete_w_exclusions","aug_run_insert_interjection","aug_run_random_delete","aug_run_random_duplicate","aug_run_random_insert_conj","aug_run_random_insert_noise","aug_run_sentence_permutations","aug_run_tam_update","direction","epochs","lr","random-seed","reset_optimizer_between_stages","training_schedule","training_size","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","eval/loss","stage","train/epoch","train/loss","eval/BLEU","eval/chrF","eval/model_preparation_time","eval/runtime","eval/samples_per_second","eval/steps_per_second","eval_BLEU","eval_chrF","eval_loss","eval_model_preparation_time","eval_runtime","eval_samples_per_second","eval_steps_per_second","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/global_step"
"royal-firebrand-333","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-13T00:03:28.000Z","3387","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","0","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_17-49-56_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.026461362838745","1","109","0.029893073770735","1.4132496399912402","28.408823078846808","0.004","206.5387","10.661","1.336","1.4132496399912402","28.408823078846808","3.026461362838745","0.004","206.5387","10.661","1.336","0.759064602520023","28.731686432273523","3.0274460315704346","0.004","391.9726","12.48","1.561","0.759064602520023","28.731686432273523","3.0274460315704346","0.004","391.9726","12.48","1.561","0"
"sandy-plasma-332","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T23:46:04.000Z","3270","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","1","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_17-32-28_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.835760116577149","1","219","0.01964366239392095","0.4268135913406456","25.677667383032603","0.003","155.7372","14.139","1.772","0.4268135913406456","25.677667383032603","3.835760116577149","0.003","155.7372","14.139","1.772","0.26409183135067565","25.71158339251957","3.794932365417481","0.003","329.2691","14.857","1.859","0.26409183135067565","25.71158339251957","3.794932365417481","0.003","329.2691","14.857","1.859","0"
"trim-forest-331","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-12T23:24:28.000Z","3501","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","1","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_17-11-54_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.091832160949707","1","109","0.025494229462411668","1.0507921471918047","29.44890784457338","0.0037","158.6512","13.88","1.74","1.0507921471918047","29.44890784457338","3.091832160949707","0.0037","158.6512","13.88","1.74","0.4695780280782392","29.262074036627123","3.0798048973083496","0.0037","495.8483","9.866","1.234","0.4695780280782392","29.262074036627123","3.0798048973083496","0.0037","495.8483","9.866","1.234","0"
"earnest-gorge-329","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-12T23:18:14.000Z","3371","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","2","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_17-05-33_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.8996427059173584","1","218","0.010943596354789205","0.19582249899354656","26.13299347736426","0.0037","159.5954","13.797","1.729","0.19582249899354656","26.13299347736426","3.8996427059173584","0.0037","159.5954","13.797","1.729","0.21796811302073887","26.188604860268978","3.8215811252593994","0.0037","371.7935","13.158","1.646","0.21796811302073887","26.188604860268978","3.8215811252593994","0.0037","371.7935","13.158","1.646","0"
"efficient-jazz-327","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-12T23:13:39.000Z","3558","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","0","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_16-59-45_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.965775966644287","1","218","0.01484106328441865","0.26291905236162333","24.46595694104061","0.0037","198.9252","11.069","1.387","0.26291905236162333","24.46595694104061","3.965775966644287","0.0037","198.9252","11.069","1.387","0.1482105659770286","24.17075409930565","3.946002960205078","0.0037","592.3645","8.258","1.033","0.1482105659770286","24.17075409930565","3.946002960205078","0.0037","592.3645","8.258","1.033","0"
"rosy-pyramid-326","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T23:11:06.000Z","3361","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","2","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_16-52-06_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.128931522369385","1","924","0.015265560476109384","0.04254605031203701","21.887825529662443","0.0038","220.3989","9.991","1.252","0.04254605031203701","21.887825529662443","5.128931522369385","0.0038","220.3989","9.991","1.252","0.049477373848769435","21.771749766229984","5.108269214630127","0.0038","679.4803","7.2","0.901","0.049477373848769435","21.771749766229984","5.108269214630127","0.0038","679.4803","7.2","0.901","0"
"stoic-microwave-300","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T19:55:55.000Z","3557","","false","true","false","false","false","true","true","false","transl->transc","250","0.0002","1","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_13-40-49_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.573162078857422","1","810","0.00047903796075843275","0.23727872745322787","21.95170025907745","0.004","211.1156","10.43","1.307","0.23727872745322787","21.95170025907745","5.573162078857422","0.004","211.1156","10.43","1.307","0.08886466915927173","21.706924851990088","5.51022481918335","0.004","650.7901","7.517","0.94","0.08886466915927173","21.706924851990088","5.51022481918335","0.004","650.7901","7.517","0.94","0"
"stellar-lake-260","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-12T17:58:19.000Z","3264","","false","true","false","false","false","false","true","false","transl->transc","250","0.0002","1","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_11-42-40_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.387024879455566","1","818","0.0018431644566589969","0.22842872872636064","21.748587101379208","0.0038","190.3223","11.57","1.45","0.22842872872636064","21.748587101379208","5.387024879455566","0.0038","190.3223","11.57","1.45","0.0944255463348639","21.61575581060545","5.337926387786865","0.0038","411.5143","11.888","1.487","0.0944255463348639","21.61575581060545","5.337926387786865","0.0038","411.5143","11.888","1.487","0"
"dainty-resonance-209","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T15:53:26.000Z","3267","","false","false","false","false","false","true","true","false","transl->transc","250","0.0002","1","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_09-37-59_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.427392959594727","1","818","0.0016442610285594128","0.2628909564760979","20.82865367547125","0.0039","187.5556","11.741","1.472","0.2628909564760979","20.82865367547125","5.427392959594727","0.0039","187.5556","11.741","1.472","0.10915970889191186","20.933830106202592","5.391289710998535","0.0039","405.8071","12.055","1.508","0.10915970889191186","20.933830106202592","5.391289710998535","0.0039","405.8071","12.055","1.508","0"
"vivid-deluge-134","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-12T14:43:04.000Z","3094","","false","false","false","false","false","false","true","false","transl->transc","250","0.0002","1","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_08-24-24_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.678739070892334","1","879","0.0015300119339372031","0.17147130258327442","22.391619375884915","0.0038","191.139","11.52","1.444","0.17147130258327442","22.391619375884915","5.678739070892334","0.0038","191.139","11.52","1.444","0.04250052883503496","22.005161842321197","5.605098724365234","0.0038","422.6176","11.575","1.448","0.04250052883503496","22.005161842321197","5.605098724365234","0.0038","422.6176","11.575","1.448","0"
"visionary-deluge-80","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T11:19:42.000Z","4858","","false","true","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","full","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_05-17-13_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.5782504081726074","1","3","0.49663871433767426","2.865328967435687","43.56262738715849","0.0038","463.971","4.746","0.595","2.865328967435687","43.56262738715849","0.5782504081726074","0.0038","463.971","4.746","0.595","3.4823960603583215","44.82066794104262","0.5707556009292603","0.0038","942.7449","5.189","0.649","3.4823960603583215","44.82066794104262","0.5707556009292603","0.0038","942.7449","5.189","0.649","0"
"ethereal-shadow-79","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T11:04:52.000Z","3616","","false","true","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_04-57-04_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.3881638050079346","1","20","0.1647956216973918","4.065125185423912","41.12827993195401","0.0029","141.8907","15.519","1.945","4.065125185423912","41.12827993195401","1.3881638050079346","0.0029","141.8907","15.519","1.945","4.306997609027172","40.79051193283576","1.3642793893814087","0.0029","341.5366","14.324","1.792","4.306997609027172","40.79051193283576","1.3642793893814087","0.0029","341.5366","14.324","1.792","0"
"avid-snowball-78","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-12T10:52:36.000Z","3737","","false","true","false","false","false","true","false","false","transl->transc","250","0.0002","1","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_04-45-27_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.3194639682769775","1","20","0.15810637255864485","4.4975372682081804","39.615114512235515","0.0037","173.4243","12.697","1.591","4.4975372682081804","39.615114512235515","1.3194639682769775","0.0037","173.4243","12.697","1.591","4.60110932620338","40.01565302430973","1.3321694135665894","0.0037","392.0842","12.477","1.561","4.60110932620338","40.01565302430973","1.3321694135665894","0.0037","392.0842","12.477","1.561","0"
"faithful-planet-77","144-24-23-226","finished","-","","","2025-02-12T10:50:39.000Z","3693","","false","true","false","false","false","true","false","false","transl->transc","250","0.0002","0","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_11-38-38_144-24-23-226","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.345072865486145","1","20","0.16953071898647715","4.045366201555036","40.05958383625982","0.0039","197.9742","11.123","1.394","4.045366201555036","40.05958383625982","1.345072865486145","0.0039","197.9742","11.123","1.394","3.887507237896975","40.59151043350459","1.322338581085205","0.0039","615.7691","7.945","0.994","3.887507237896975","40.59151043350459","1.322338581085205","0.0039","615.7691","7.945","0.994","0"
"snowy-firebrand-76","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-12T10:45:25.000Z","3533","","false","true","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_04-35-15_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","2.8630847930908203","1","97","0.026269142826398213","0.6552741395789641","29.41192510065485","0.0037","162.7627","13.529","1.696","0.6552741395789641","29.41192510065485","2.8630847930908203","0.0037","162.7627","13.529","1.696","1.1921328822420123","29.645266403836317","2.8206939697265625","0.0037","379.0405","12.906","1.615","1.1921328822420123","29.645266403836317","2.8206939697265625","0.0037","379.0405","12.906","1.615","0"
