"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","aug_run_delete_w_exclusions","aug_run_insert_interjection","aug_run_random_delete","aug_run_random_duplicate","aug_run_random_insert_conj","aug_run_random_insert_noise","aug_run_sentence_permutations","aug_run_tam_update","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","direction","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","epochs","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","random-seed","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","reset_optimizer_between_stages","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","training_schedule","training_size","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","eval/BLEU","eval/chrF","eval/loss","eval/model_preparation_time","eval/runtime","eval/samples_per_second","eval/steps_per_second","eval_BLEU","eval_chrF","eval_loss","eval_model_preparation_time","eval_runtime","eval_samples_per_second","eval_steps_per_second","stage","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/epoch","train/global_step","train/loss"
"treasured-aardvark-389","144-24-23-226","finished","-","","","2025-02-13T12:29:55.000Z","4054","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","true","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_13-17-19_144-24-23-226","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","11.859718651589972","40.05037741887292","2.088402271270752","0.0039","320.791","6.864","0.86","11.859718651589972","40.05037741887292","2.088402271270752","0.0039","320.791","6.864","0.86","1","11.654997280568","40.63875483979648","2.0625743865966797","0.0039","888.3454","5.507","0.689","11.654997280568","40.63875483979648","2.0625743865966797","0.0039","888.3454","5.507","0.689","193","0","0.004890782215322058"
"leafy-flower-388","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-13T12:21:35.000Z","4023","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","true","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_06-15-47_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","10.4092806137569","36.5476090403686","2.0020713806152344","0.003","194.8023","11.304","1.417","10.4092806137569","36.5476090403686","2.0020713806152344","0.003","194.8023","11.304","1.417","1","12.01437296011416","36.19907915999298","1.989129900932312","0.003","575.066","8.507","1.064","12.01437296011416","36.19907915999298","1.989129900932312","0.003","575.066","8.507","1.064","193","0","0.009059355749438206"
"morning-haze-386","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T12:09:57.000Z","4107","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","true","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_06-04-57_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","13.315659835795085","40.83927533710266","1.9944053888320925","0.0031","216.2612","10.182","1.276","13.315659835795085","40.83927533710266","1.9944053888320925","0.0031","216.2612","10.182","1.276","1","13.16498849868995","40.86590661413331","1.9850428104400637","0.0031","589.456","8.299","1.038","13.16498849868995","40.86590661413331","1.9850428104400637","0.0031","589.456","8.299","1.038","193","0","0.008070174022577703"
"efficient-voice-385","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-13T12:05:34.000Z","3633","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","true","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_05-52-18_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","100","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.27051519532297014","18.077194271165716","3.98080849647522","0.0038","251.3439","8.761","1.098","0.27051519532297014","18.077194271165716","3.98080849647522","0.0038","251.3439","8.761","1.098","1","0.29809535973849344","18.10950704478468","3.953755378723145","0.0038","577.3852","8.473","1.06","0.29809535973849344","18.10950704478468","3.953755378723145","0.0038","577.3852","8.473","1.06","810","0","0.00043917123548453674"
"vital-gorge-384","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T12:04:03.000Z","4466","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","true","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_06-02-08_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","100","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.2563616759277482","19.58049613489615","3.84621524810791","0.0033","341.3702","6.45","0.809","0.2563616759277482","19.58049613489615","3.84621524810791","0.0033","341.3702","6.45","0.809","1","0.2347842459464694","19.456717094742455","3.846267938613891","0.0033","639.2584","7.653","0.957","0.2347842459464694","19.456717094742455","3.846267938613891","0.0033","639.2584","7.653","0.957","810","0","0.00037603257078444585"
"dandy-puddle-383","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-13T09:19:04.000Z","4225","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_03-11-45_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.43.3","1","false","true","false","false","false","false","384","0","0","0","52.78116284181549","75.45996494137708","0.19251872599124908","0.0035","328.6882","6.699","0.84","52.78116284181549","75.45996494137708","0.19251872599124908","0.0035","328.6882","6.699","0.84","1","52.19984484962971","75.15583969362535","0.19279231131076813","0.0035","734.1948","6.663","0.834","52.19984484962971","75.15583969362535","0.19279231131076813","0.0035","734.1948","6.663","0.834","3","0","0.19265777618419125"
"summer-mountain-382","144-24-23-226","finished","-","","","2025-02-13T09:14:49.000Z","4069","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_10-02-41_144-24-23-226","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","41.69905921027381","68.80891262345534","0.542769193649292","0.0038","357.1083","6.166","0.773","41.69905921027381","68.80891262345534","0.542769193649292","0.0038","357.1083","6.166","0.773","1","43.06413410703699","68.1627330706061","0.5325481295585632","0.0038","838.8154","5.832","0.73","43.06413410703699","68.1627330706061","0.5325481295585632","0.0038","838.8154","5.832","0.73","20","0","0.07978344136582953"
"silver-sun-381","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-13T09:13:53.000Z","3967","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_03-07-02_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","40.33860986181064","67.90713088022974","0.5204312801361084","0.0033","207.8152","10.596","1.328","40.33860986181064","67.90713088022974","0.5204312801361084","0.0033","207.8152","10.596","1.328","1","38.15285570795549","68.13700812969911","0.52715665102005","0.0033","569.7829","8.586","1.074","38.15285570795549","68.13700812969911","0.52715665102005","0.0033","569.7829","8.586","1.074","20","0","0.08002384871776615"
"vibrant-universe-380","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T08:59:31.000Z","3989","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-52-39_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","42.47327376017659","67.7516109383199","0.5173320770263672","0.0038","244.4567","9.008","1.129","42.47327376017659","67.7516109383199","0.5173320770263672","0.0038","244.4567","9.008","1.129","1","43.48135355238914","68.20125287487893","0.5350067615509033","0.0038","555.6696","8.804","1.101","43.48135355238914","68.20125287487893","0.5350067615509033","0.0038","555.6696","8.804","1.101","20","0","0.07834262480693203"
"major-armadillo-379","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-13T08:57:50.000Z","4026","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-50-07_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","22.54092797520931","51.52406632855476","1.4116533994674685","0.0037","232.8729","9.456","1.185","22.54092797520931","51.52406632855476","1.4116533994674685","0.0037","232.8729","9.456","1.185","1","24.54297074426887","50.86531795984449","1.4042316675186155","0.0037","655.0394","7.468","0.934","24.54297074426887","50.86531795984449","1.4042316675186155","0.0037","655.0394","7.468","0.934","98","0","0.016558187858512003"
"pretty-sunset-378","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T08:56:38.000Z","4024","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-50-09_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","22.10321770607532","50.564416419430835","1.4229021072387695","0.0031","259.3111","8.492","1.064","22.10321770607532","50.564416419430835","1.4229021072387695","0.0031","259.3111","8.492","1.064","1","23.34315793887811","50.853177667051895","1.4056111574172974","0.0031","553.4675","8.839","1.106","23.34315793887811","50.853177667051895","1.4056111574172974","0.0031","553.4675","8.839","1.106","98","0","0.011929380448742043"
"wise-pine-377","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T08:51:18.000Z","3832","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-45-07_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","23.444822964242256","51.17371056221949","1.3450976610183716","0.0032","188.2468","11.697","1.466","23.444822964242256","51.17371056221949","1.3450976610183716","0.0032","188.2468","11.697","1.466","1","24.16979028662621","51.03912952571987","1.3739113807678225","0.0032","413.532","11.83","1.48","24.16979028662621","51.03912952571987","1.3739113807678225","0.0032","413.532","11.83","1.48","98","0","0.013306362657911248"
"stilted-grass-376","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-13T08:51:03.000Z","4092","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-44-04_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","11.19953018965828","40.24039094009035","1.986981987953186","0.0038","225.5635","9.762","1.224","11.19953018965828","40.24039094009035","1.986981987953186","0.0038","225.5635","9.762","1.224","1","12.91394538634933","39.823138775886","1.9776157140731812","0.0038","684.844","7.143","0.894","12.91394538634933","39.823138775886","1.9776157140731812","0.0038","684.844","7.143","0.894","195","0","0.004564245813526213"
"usual-frost-375","bgpu-ivc2.rc.int.colorado.edu","finished","-","","","2025-02-13T08:44:46.000Z","3936","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-37-45_bgpu-ivc2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","10.845184864269676","38.34580806191538","2.1081185340881348","0.0046","192.4933","11.439","1.434","10.845184864269676","38.34580806191538","2.1081185340881348","0.0046","192.4933","11.439","1.434","1","11.994880280401324","38.77543735901558","2.074718952178955","0.0046","563.7317","8.678","1.086","11.994880280401324","38.77543735901558","2.074718952178955","0.0046","563.7317","8.678","1.086","195","0","0.0097115721889875"
"earnest-sponge-374","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-13T08:33:20.000Z","4242","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","true","false","false","false","false","true","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb13_02-26-40_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","12.37147021529062","39.587781789406115","2.0164706707000732","0.0037","324.591","6.784","0.85","12.37147021529062","39.587781789406115","2.0164706707000732","0.0037","324.591","6.784","0.85","1","13.099432558363173","39.92542331026916","2.011636257171631","0.0037","717.2546","6.82","0.853","13.099432558363173","39.92542331026916","2.011636257171631","0.0037","717.2546","6.82","0.853","195","0","0.005926405157273014"
